web-scraper-order,web-scraper-start-url,restaurant_link,restaurant_link-href,next_page,review,rating
"1666669879-5678","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","We were expecting and hoping for a lot when we finally got into the noodle factory- and they certainly delivered! For our non French speaking tired family of 6 with fussy little ones they were able to get us our food fast and with a free appetizer to boot. The portions were large and the prices were cheaper than the average restaurant we encountered during our stay. And the food was delicious!!","5 star rating"
"1666669879-5679","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","This place was awesome. The staff were friendly and outgoing, the portions large and inexpensive, and though there weren't many tables, the wait isn't too long. Great place for hand-pulled noodles.","5 star rating"
"1666669879-5680","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I used to love this place, now I consider it a cheap, quick meal in Chinatown. 
1. The noodle table is hardly used now for the noodle ""master"" to make noodles. It is only another kitchen counter. 
2. I thought they cooked everything there (the kitchen right next to the dining room, behind the glass), but they actually have 3-4 more people cooking downstairs in a sort of secret kitchen (no wonder meals are ready so quickly!), so the only thing they do in the upstairs kitchen is mix stuff in the wok. I only came to realize this once the window was open during a ""canicule"" this summer (yeap, poor people who work downstairs). 
3. I have been there at leat 30 times in the last 5 years and quality is consistently declining.
On the bright side I can say that I really like the owner and one of the waiters. They are always nice to me, so service is great (most of the time) but food? meh...","3 star rating"
"1666669879-5681","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Went last night with a friend, and we were super disappointed that the hand pulled noodles weren't hand pulled... we asked of the servers at the end of the meal if the noodles that we'd ordered (#25 the acclaimed hand pulled noodles) had actually been hand pulled to which he replied ""yes, well, except sometimes they're not... ask to make sure we're pulling them before you order them."" The sauce was fine but we felt really let down that they hadn't told us before the meal as we would have ordered something else (or gone elsewhere - which I suppose was their fear of telling us the truth).","1 star rating"
"1666669879-5682","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Okay for the price. Would've given 3 stars but they do not accept cards. Had to withdraw from the nearby CIBC for a fee.","2 star rating"
"1666669879-5683","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I'm a Chinese from NYC.

Don't expect too much from the restaurants in the china town here. 

Food were ""okay"", service was great.","3 star rating"
"1666669879-5684","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Staff is very friendly.  Place is small, but the food comes out FAST so the tables turn over quickly, but they don't make you seem rushed.  The homemade noodles are as pictured.  Lots of noodles, okay amounts of meat and few veggies.   The steamed dumplings were some of the best I've ever had.  Prices seemed more than fair for the quantities served.  Remember cash only as they do not take credit cards.","5 star rating"
"1666669879-5685","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I was staying near the Palais de Congress for a conference and needed somewhere to eat that was cheap and convenient. I found this place on Yelp the first night, and we returned every night for 3 nights. The food is good, it's incredibly cheap, the service is fast and friendly...it just can't be beat, and believe me we tried. #30 the Stir fried Singapore style noodles were my absolute favorite (spicy but delicious). Also good were the stir fried hand made noodles, steamed Chinese dumplings, and crispy spring onion pancakes. Next time I'm in Montreal I will definitely be swinging by this place again.","5 star rating"
"1666669879-5686","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","You know, every once in a while, I am pleasently surprised.  I like food... and I like Chinese food the best.  I may not be Chinese, but I know what has good flavour and what does not.  My wife and I thought we would try this place out on a recent trip to Montreal.  Glad we did.  Nothing I ate was greasy - including the crispy rolls. Was the service the best?  Was the place kind of cramped?  Would I have preferred my soft drink in a big glass rather than a can?  Yeah, I guess those things could be improved, but for my my money, this place has some really great tasting food.  

PS: Cash only - not a big deal because there is a CIBC and HSBC only seconds away, but it was not obvious to me on the web site.","4 star rating"
"1666669879-5687","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","pretty good noodles, affordable cantonese family that i never had.

family owned. mom works the register, runs food, and cooks. thinking of hollering at her daughter. you know, help out the fam.

the son is actually the star of the restaurant, had a line of skinny boys out the door trying to get his number. i must admit, he's a hottie~~!","4 star rating"
"1666669879-5688","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","One of the best places in chinatown for all your generic and authentic noodle needs. Noodles are made in house and have a better texture as a result. Their chow meins, noodle soups, meat sauce noodles, and soup dumplings are especially good. Price wise its not worth it to get dim sum here compared to their other dishes, but the har gao and shiu mai are decent too. Prices are very reasonable, and all the workers are really nice. I came in the middle of a pretty rough snow storm once near closing for takeout and they offered me hot tea and let me grab cash from a nearby atm while my order was being made.","5 star rating"
"1666669879-5689","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","One of my friend's boyfriend works in the Old Port and he loves this place for a quick meal before going back to work. 

After going to the movies, he offered we go there for a late snack. 

Even though this place is called the Noodle Factory, he says their specialty is dumplings. We ordered three kinds and ""shared"": steamed seafood (my choice), steamed vegetables (my friend's) and steamed pork with peanut butter sauce (her boyfriend's). 

The plates and the dumplings were huge. I think there were at least 8 dumplings per plate. I couldn't eat them all. Of course, I prefered the seafood, but the pork with the peanut butter sauce were quite good too. I didn't like the vegetable ones, but that's okay. My friend really wanted to eat something healthy.   

Also, they did a ""last call"" before closing the kitchen, which was around 10:30 or 11PM. Don't get in after. Even if there are customers, they won't serve you. 

Price: $25 for the three of us. On average, I think the dumplings were about $7 each, which is a good price.","4 star rating"
"1666669879-5690","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","mmmmmmmmmmmmm.  Small.  Always lined up and for good reason.  Great food.  Great prices.  I need say no more.","4 star rating"
"1666669879-5691","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","I can see why the owner was all smiles. This place is a money making machine! 15-20 minute wait for a table. Fresh noodles and dumplings. All very tasty! Open kitchen. Like my friend pointed out, this is no Top Chef but it definitely hits the spot when you're craving dumplings!","3 star rating"
"1666669879-5692","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Great restaurant! Huge portions, good food and super cheap. That's all you need to know!","5 star rating"
"1666669879-5693","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=40","Noodle Factory","https://www.yelp.ca/biz/noodle-factory-montr%C3%A9al-2?osq=thai+food","","Very fresh tasty and good noodles and dumplings. Can't beat the price for such a good meal. Nothing fancy. No alcohol","4 star rating"
